Amount,Use Chip,Merchant City,Merchant State,MCC,Is Fraud?,Amount_Rupiah,date
99.58,Swipe Transaction,La Verne,CA,5812,No,1643070.0,2018-12-25
154.98,Swipe Transaction,Mira Loma,CA,5541,No,2557170.0,2018-12-26
38.31,Swipe Transaction,La Verne,CA,5912,No,632115.0,2018-12-26
83.7,Swipe Transaction,La Verne,CA,5311,No,1381050.0,2018-12-27
78.41,Swipe Transaction,La Verne,CA,7538,No,1293765.0,2018-12-27
94.09,Swipe Transaction,Mira Loma,CA,5812,No,1552485.0,2018-12-27
145.34,Swipe Transaction,La Verne,CA,5300,No,2398110.0,2018-12-28
74.09,Online Transaction,ONLINE,Unknown,5311,No,1222485.0,2018-12-29
63.97,Swipe Transaction,La Verne,CA,5300,No,1055505.0,2018-12-29
269.0,Swipe Transaction,Shrewsbury,MA,3387,No,4438500.0,2018-12-30
178.32,Swipe Transaction,Sturbridge,MA,5300,No,2942280.0,2019-01-01
105.69,Swipe Transaction,North Grafton,MA,5411,No,1743885.0,2019-01-01
61.55,Swipe Transaction,North Grafton,MA,5812,No,1015575.0,2019-01-01
131.85,Swipe Transaction,North Grafton,MA,5411,No,2175525.0,2019-01-02
35.73,Swipe Transaction,North Grafton,MA,5912,No,589545.0,2019-01-04
10.26,Swipe Transaction,North Grafton,MA,5812,No,169290.0,2019-01-04
53.39,Swipe Transaction,Holliston,MA,5942,No,880935.0,2019-01-04
75.36,Swipe Transaction,Princeton,MA,5411,No,1243440.0,2019-01-05
11.25,Swipe Transaction,North Grafton,MA,5812,No,185625.0,2019-01-05
102.6,Swipe Transaction,Sturbridge,MA,5300,No,1692900.0,2019-01-06
134.5,Swipe Transaction,Sturbridge,MA,5300,No,2219250.0,2019-01-06
106.59,Swipe Transaction,North Grafton,MA,5411,No,1758735.0,2019-01-06
66.43,Swipe Transaction,North Grafton,MA,5300,No,1096095.0,2019-01-06
12.5,Swipe Transaction,North Grafton,MA,5300,No,206250.0,2019-01-07
119.34,Swipe Transaction,North Grafton,MA,5912,No,1969110.0,2019-01-08
142.77,Swipe Transaction,Oxford,MA,5541,No,2355705.0,2019-01-09
160.93,Swipe Transaction,Oxford,MA,5541,No,2655345.0,2019-01-09
187.0,Swipe Transaction,Oxford,MA,4814,No,3085500.0,2019-01-09
25.51,Online Transaction,ONLINE,Unknown,4814,No,420915.0,2019-01-10
165.62,Swipe Transaction,Sterling,MA,5311,No,2732730.0,2019-01-11
119.73,Swipe Transaction,Sterling,MA,5311,No,1975545.0,2019-01-11
120.15,Swipe Transaction,Sturbridge,MA,5300,No,1982475.0,2019-01-12
-269.0,Swipe Transaction,Shrewsbury,MA,3387,No,-4438500.0,2019-01-13
125.94,Swipe Transaction,Shrewsbury,MA,3387,No,2078010.0,2019-01-13
39.61,Swipe Transaction,Monterey Park,CA,5411,No,653565.0,2019-01-14
112.5,Swipe Transaction,La Verne,CA,5300,No,1856250.0,2019-01-15
13.53,Swipe Transaction,La Verne,CA,7230,No,223245.0,2019-01-15
151.21,Swipe Transaction,La Verne,CA,5411,No,2494965.0,2019-01-16
12.7,Swipe Transaction,Mira Loma,CA,5812,No,209550.0,2019-01-18
72.02,Swipe Transaction,Mira Loma,CA,5541,No,1188330.0,2019-01-19
36.72,Swipe Transaction,La Verne,CA,5311,No,605880.0,2019-01-19
90.48,Swipe Transaction,Monterey Park,CA,5411,No,1492920.0,2019-01-20
40.23,Swipe Transaction,La Verne,CA,5912,No,663795.0,2019-01-20
9.72,Swipe Transaction,La Verne,CA,5812,No,160380.0,2019-01-20
160.89,Swipe Transaction,Mira Loma,CA,5541,No,2654685.0,2019-01-21
41.78,Swipe Transaction,La Verne,CA,5411,No,689370.0,2019-01-21
127.07,Swipe Transaction,La Verne,CA,5300,No,2096655.0,2019-01-23
137.82,Swipe Transaction,La Verne,CA,5300,No,2274030.0,2019-01-24
170.1,Swipe Transaction,La Verne,CA,5912,No,2806650.0,2019-01-24
141.78,Swipe Transaction,La Verne,CA,5912,No,2339370.0,2019-01-25
117.64,Swipe Transaction,La Verne,CA,5300,No,1941060.0,2019-01-26
45.08,Swipe Transaction,La Verne,CA,5912,No,743820.0,2019-01-26
23.3,Swipe Transaction,La Verne,CA,7230,No,384450.0,2019-01-27
57.61,Swipe Transaction,La Verne,CA,5193,No,950565.0,2019-01-29
125.57,Swipe Transaction,La Verne,CA,5300,No,2071905.0,2019-01-30
162.21,Swipe Transaction,Monterey Park,CA,5411,No,2676465.0,2019-01-31
136.39,Swipe Transaction,Monterey Park,CA,5411,No,2250435.0,2019-02-01
138.35,Swipe Transaction,La Verne,CA,5411,No,2282775.0,2019-02-01
12.01,Swipe Transaction,La Verne,CA,5411,No,198165.0,2019-02-01
60.75,Online Transaction,ONLINE,Unknown,5311,No,1002375.0,2019-02-01
105.62,Swipe Transaction,La Verne,CA,5310,No,1742730.0,2019-02-01
136.79,Swipe Transaction,La Verne,CA,5411,No,2257035.0,2019-02-02
114.32,Swipe Transaction,La Verne,CA,5651,No,1886280.0,2019-02-02
98.13,Swipe Transaction,La Verne,CA,5411,No,1619145.0,2019-02-03
49.02,Swipe Transaction,Mira Loma,CA,5541,No,808830.0,2019-02-03
61.0,Swipe Transaction,Mira Loma,CA,5541,No,1006500.0,2019-02-03
-61.0,Swipe Transaction,Mira Loma,CA,5541,No,-1006500.0,2019-02-03
131.84,Swipe Transaction,La Verne,CA,5655,No,2175360.0,2019-02-03
62.43,Online Transaction,ONLINE,Unknown,5311,No,1030095.0,2019-02-04
37.06,Swipe Transaction,La Verne,CA,5912,No,611490.0,2019-02-04
143.4,Swipe Transaction,La Verne,CA,5300,No,2366100.0,2019-02-05
147.38,Swipe Transaction,La Verne,CA,5411,No,2431770.0,2019-02-05
71.4,Swipe Transaction,La Verne,CA,5812,No,1178100.0,2019-02-06
156.76,Swipe Transaction,Monterey Park,CA,5411,No,2586540.0,2019-02-07
171.49,Swipe Transaction,Mira Loma,CA,4814,No,2829585.0,2019-02-07
151.29,Swipe Transaction,Mira Loma,CA,5541,No,2496285.0,2019-02-08
44.14,Online Transaction,ONLINE,Unknown,4900,No,728310.0,2019-02-08
156.01,Swipe Transaction,Mira Loma,CA,5541,No,2574165.0,2019-02-09
57.03,Swipe Transaction,La Verne,CA,7538,No,940995.0,2019-02-09
141.28,Swipe Transaction,La Verne,CA,5300,No,2331120.0,2019-02-10
51.32,Swipe Transaction,La Verne,CA,5912,No,846780.0,2019-02-10
62.21,Swipe Transaction,La Verne,CA,7538,No,1026465.0,2019-02-11
35.87,Online Transaction,ONLINE,Unknown,4814,No,591855.0,2019-02-11
117.18,Swipe Transaction,La Verne,CA,5912,No,1933470.0,2019-02-12
14.02,Swipe Transaction,La Verne,CA,7230,No,231330.0,2019-02-13
111.06,Swipe Transaction,La Verne,CA,5311,No,1832490.0,2019-02-15
25.71,Online Transaction,ONLINE,Unknown,4814,No,424215.0,2019-02-15
135.01,Swipe Transaction,La Verne,CA,5912,No,2227665.0,2019-02-16
174.82,Swipe Transaction,La Verne,CA,5300,No,2884530.0,2019-02-16
110.82,Swipe Transaction,La Verne,CA,5300,No,1828530.0,2019-02-17
170.93,Swipe Transaction,La Verne,CA,5300,No,2820345.0,2019-02-17
139.7,Swipe Transaction,Monterey Park,CA,5411,No,2305050.0,2019-02-18
138.47,Swipe Transaction,Monterey Park,CA,5411,No,2284755.0,2019-02-18
30.36,Swipe Transaction,La Verne,CA,5813,No,500940.0,2019-02-18
117.41,Swipe Transaction,Monterey Park,CA,5411,No,1937265.0,2019-02-19
97.84,Swipe Transaction,La Verne,CA,5814,No,1614360.0,2019-02-19
50.98,Swipe Transaction,La Verne,CA,5411,No,841170.0,2019-02-20
663.02,Swipe Transaction,La Verne,CA,5932,No,10939830.0,2019-02-20
90.76,Swipe Transaction,La Verne,CA,5812,No,1497540.0,2019-02-20
11.04,Swipe Transaction,La Verne,CA,5812,No,182160.0,2019-02-22
123.12,Swipe Transaction,Mira Loma,CA,5541,No,2031480.0,2019-02-23
38.85,Swipe Transaction,Monterey Park,CA,5411,No,641025.0,2019-02-24
72.38,Swipe Transaction,Monterey Park,CA,5970,No,1194270.0,2019-02-24
29.29,Swipe Transaction,Monterey Park,CA,5411,No,483285.0,2019-02-25
8.16,Swipe Transaction,La Verne,CA,5912,No,134640.0,2019-02-25
147.9,Swipe Transaction,La Verne,CA,5912,No,2440350.0,2019-02-27
121.28,Swipe Transaction,La Verne,CA,5912,No,2001120.0,2019-02-27
140.62,Swipe Transaction,La Verne,CA,5912,No,2320230.0,2019-02-28
80.61,Swipe Transaction,La Verne,CA,5300,No,1330065.0,2019-03-01
57.35,Swipe Transaction,Monterey Park,CA,5411,No,946275.0,2019-03-02
66.67,Swipe Transaction,Monterey Park,CA,5310,No,1100055.0,2019-03-02
94.26,Swipe Transaction,La Verne,CA,5912,No,1555290.0,2019-03-03
151.09,Online Transaction,ONLINE,Unknown,4900,No,2492985.0,2019-03-03
984.04,Swipe Transaction,Elk Grove,CA,3009,No,16236660.0,2019-03-04
114.79,Swipe Transaction,Mira Loma,CA,5541,No,1894035.0,2019-03-04
122.09,Swipe Transaction,Mira Loma,CA,5541,No,2014485.0,2019-03-04
14.87,Online Transaction,ONLINE,Unknown,5311,No,245355.0,2019-03-04
103.28,Swipe Transaction,Mira Loma,CA,5541,No,1704120.0,2019-03-06
129.52,Swipe Transaction,La Verne,CA,5912,No,2137080.0,2019-03-08
199.07,Swipe Transaction,La Verne,CA,5300,No,3284655.0,2019-03-08
34.79,Swipe Transaction,La Verne,CA,5411,No,574035.0,2019-03-09
170.99,Swipe Transaction,La Verne,CA,5300,No,2821335.0,2019-03-10
116.32,Swipe Transaction,Toronto,Canada,5411,No,1919280.0,2019-03-13
152.84,Swipe Transaction,La Verne,CA,5912,No,2521860.0,2019-03-14
124.62,Swipe Transaction,Monterey Park,CA,5411,No,2056230.0,2019-03-15
117.24,Swipe Transaction,Monterey Park,CA,5411,No,1934460.0,2019-03-15
5.63,Swipe Transaction,La Verne,CA,5814,No,92895.0,2019-03-15
31.62,Swipe Transaction,Monterey Park,CA,5942,No,521730.0,2019-03-16
152.69,Swipe Transaction,Mira Loma,CA,4814,No,2519385.0,2019-03-16
125.07,Online Transaction,ONLINE,Unknown,5311,No,2063655.0,2019-03-18
106.31,Swipe Transaction,La Verne,CA,5300,No,1754115.0,2019-03-19
10.57,Swipe Transaction,Mira Loma,CA,5812,No,174405.0,2019-03-21
92.42,Swipe Transaction,La Verne,CA,5814,No,1524930.0,2019-03-21
43.43,Swipe Transaction,Monterey Park,CA,5411,No,716595.0,2019-03-22
14.76,Swipe Transaction,La Verne,CA,5814,No,243540.0,2019-03-22
139.14,Swipe Transaction,Mira Loma,CA,5541,No,2295810.0,2019-03-24
36.55,Swipe Transaction,La Verne,CA,5912,No,603075.0,2019-03-24
24.98,Swipe Transaction,La Verne,CA,5411,No,412170.0,2019-03-25
65.89,Swipe Transaction,La Verne,CA,7538,No,1087185.0,2019-03-25
24.26,Swipe Transaction,Monterey Park,CA,5411,No,400290.0,2019-03-27
184.24,Swipe Transaction,Mira Loma,CA,5541,No,3039960.0,2019-03-28
159.4,Online Transaction,ONLINE,Unknown,4900,No,2630100.0,2019-03-28
142.08,Swipe Transaction,Indio,CA,3504,No,2344320.0,2019-03-28
131.04,Swipe Transaction,Monterey Park,CA,5411,No,2162160.0,2019-03-30
97.83,Swipe Transaction,Monterey Park,CA,4131,No,1614195.0,2019-03-30
45.02,Swipe Transaction,La Verne,CA,5912,No,742830.0,2019-03-31
16.09,Swipe Transaction,La Verne,CA,7230,No,265485.0,2019-03-31
37.82,Swipe Transaction,Monterey Park,CA,5942,No,624030.0,2019-04-01
147.46,Online Transaction,ONLINE,Unknown,4899,No,2433090.0,2019-04-01
100.0,Swipe Transaction,Banning,CA,4829,No,1650000.0,2019-04-02
34.17,Swipe Transaction,Monterey Park,CA,5411,No,563805.0,2019-04-04
30.89,Swipe Transaction,La Verne,CA,5912,No,509685.0,2019-04-05
127.78,Swipe Transaction,La Verne,CA,5411,No,2108370.0,2019-04-05
94.51,Swipe Transaction,La Verne,CA,5411,No,1559415.0,2019-04-06
12.47,Swipe Transaction,La Verne,CA,5411,No,205755.0,2019-04-07
40.46,Swipe Transaction,La Verne,CA,5411,No,667590.0,2019-04-08
8.72,Swipe Transaction,La Verne,CA,5814,No,143880.0,2019-04-08
85.98,Swipe Transaction,Monterey Park,CA,5651,No,1418670.0,2019-04-09
39.36,Swipe Transaction,La Verne,CA,5411,No,649440.0,2019-04-10
21.25,Swipe Transaction,La Verne,CA,5813,No,350625.0,2019-04-10
131.83,Swipe Transaction,Mira Loma,CA,5541,No,2175195.0,2019-04-11
147.95,Swipe Transaction,La Verne,CA,5311,No,2441175.0,2019-04-12
60.68,Swipe Transaction,Mira Loma,CA,5541,No,1001220.0,2019-04-12
-56.0,Swipe Transaction,Mira Loma,CA,5541,No,-924000.0,2019-04-12
56.0,Swipe Transaction,Mira Loma,CA,5541,No,924000.0,2019-04-12
154.21,Online Transaction,ONLINE,Unknown,4900,No,2544465.0,2019-04-12
48.48,Swipe Transaction,La Verne,CA,5411,No,799920.0,2019-04-12
159.52,Swipe Transaction,Mira Loma,CA,4814,No,2632080.0,2019-04-12
15.88,Swipe Transaction,La Verne,CA,5411,No,262020.0,2019-04-13
51.16,Swipe Transaction,La Verne,CA,5499,No,844140.0,2019-04-15
-54.0,Swipe Transaction,La Verne,CA,5499,No,-891000.0,2019-04-15
54.0,Swipe Transaction,La Verne,CA,5499,No,891000.0,2019-04-15
89.06,Online Transaction,ONLINE,Unknown,5311,No,1469490.0,2019-04-16
128.81,Online Transaction,ONLINE,Unknown,5311,No,2125365.0,2019-04-17
155.48,Swipe Transaction,La Verne,CA,5411,No,2565420.0,2019-04-18
30.51,Swipe Transaction,La Verne,CA,5912,No,503415.0,2019-04-18
126.55,Swipe Transaction,Mira Loma,CA,5541,No,2088075.0,2019-04-19
35.06,Swipe Transaction,Monterey Park,CA,5942,No,578490.0,2019-04-19
45.54,Swipe Transaction,La Verne,CA,5411,No,751410.0,2019-04-20
51.02,Swipe Transaction,Monterey Park,CA,5411,No,841830.0,2019-04-21
38.87,Swipe Transaction,La Verne,CA,5912,No,641355.0,2019-04-22
166.69,Swipe Transaction,La Verne,CA,5411,No,2750385.0,2019-04-23
155.6,Swipe Transaction,La Verne,CA,5411,No,2567400.0,2019-04-24
155.21,Swipe Transaction,La Verne,CA,5300,No,2560965.0,2019-04-26
27.65,Swipe Transaction,La Verne,CA,5411,No,456225.0,2019-04-26
177.91,Online Transaction,ONLINE,Unknown,4900,No,2935515.0,2019-04-26
44.24,Swipe Transaction,La Verne,CA,5912,No,729960.0,2019-04-27
130.19,Swipe Transaction,La Verne,CA,5411,No,2148135.0,2019-04-27
40.4,Swipe Transaction,La Verne,CA,5912,No,666600.0,2019-04-28
168.03,Online Transaction,ONLINE,Unknown,4814,No,2772495.0,2019-04-28
115.1,Swipe Transaction,La Verne,CA,5311,No,1899150.0,2019-04-30
35.9,Swipe Transaction,La Verne,CA,5912,No,592350.0,2019-04-30
117.96,Swipe Transaction,La Verne,CA,5300,No,1946340.0,2019-05-02
134.76,Swipe Transaction,La Verne,CA,5300,No,2223540.0,2019-05-02
31.32,Swipe Transaction,La Verne,CA,5411,No,516780.0,2019-05-02
39.43,Swipe Transaction,Monterey Park,CA,5411,No,650595.0,2019-05-03
36.47,Swipe Transaction,Monterey Park,CA,5411,No,601755.0,2019-05-04
125.94,Swipe Transaction,Monterey Park,CA,5411,No,2078010.0,2019-05-05
63.45,Swipe Transaction,Monterey Park,CA,5942,No,1046925.0,2019-05-05
98.54,Swipe Transaction,La Verne,CA,5300,No,1625910.0,2019-05-06
42.85,Swipe Transaction,Monterey Park,CA,5942,No,707025.0,2019-05-06
40.52,Swipe Transaction,La Verne,CA,5812,No,668580.0,2019-05-06
144.32,Swipe Transaction,La Verne,CA,5300,No,2381280.0,2019-05-08
100.0,Swipe Transaction,Mira Loma,CA,4829,No,1650000.0,2019-05-09
134.57,Swipe Transaction,La Verne,CA,5912,No,2220405.0,2019-05-10
109.58,Swipe Transaction,La Verne,CA,5912,No,1808070.0,2019-05-11
131.27,Swipe Transaction,La Verne,CA,4900,No,2165955.0,2019-05-11
11.38,Swipe Transaction,La Verne,CA,5411,No,187770.0,2019-05-11
102.98,Swipe Transaction,La Verne,CA,5411,No,1699170.0,2019-05-12
426.45,Swipe Transaction,La Verne,CA,6300,No,7036425.0,2019-05-12
38.67,Swipe Transaction,La Verne,CA,5912,No,638055.0,2019-05-13
115.79,Swipe Transaction,Mira Loma,CA,5541,No,1910535.0,2019-05-15
72.72,Swipe Transaction,La Verne,CA,5812,No,1199880.0,2019-05-16
118.97,Swipe Transaction,La Verne,CA,5411,No,1963005.0,2019-05-19
38.69,Swipe Transaction,Monterey Park,CA,5942,No,638385.0,2019-05-20
43.21,Swipe Transaction,La Verne,CA,5251,No,712965.0,2019-05-21
138.26,Swipe Transaction,La Verne,CA,5300,No,2281290.0,2019-05-23
180.0,Swipe Transaction,Mira Loma,CA,4829,No,2970000.0,2019-05-23
38.18,Swipe Transaction,La Verne,CA,5411,No,629970.0,2019-05-23
46.99,Swipe Transaction,La Verne,CA,5912,No,775335.0,2019-05-24
206.81,Swipe Transaction,La Verne,CA,4900,No,3412365.0,2019-05-24
71.0,Swipe Transaction,Mira Loma,CA,5541,No,1171500.0,2019-05-24
-71.0,Swipe Transaction,Mira Loma,CA,5541,No,-1171500.0,2019-05-24
64.63,Swipe Transaction,Mira Loma,CA,5541,No,1066395.0,2019-05-24
22.74,Swipe Transaction,La Verne,CA,5912,No,375210.0,2019-05-25
67.6,Swipe Transaction,Mira Loma,CA,5541,No,1115400.0,2019-05-25
89.0,Swipe Transaction,Mira Loma,CA,5541,No,1468500.0,2019-05-25
10.06,Swipe Transaction,Mira Loma,CA,5812,No,165990.0,2019-05-25
-89.0,Swipe Transaction,Mira Loma,CA,5541,No,-1468500.0,2019-05-25
456.7,Swipe Transaction,La Verne,CA,6300,No,7535550.0,2019-05-25
59.44,Swipe Transaction,Mira Loma,CA,5541,No,980760.0,2019-05-26
86.0,Swipe Transaction,Mira Loma,CA,5541,No,1419000.0,2019-05-26
-86.0,Swipe Transaction,Mira Loma,CA,5541,No,-1419000.0,2019-05-26
162.27,Swipe Transaction,Mira Loma,CA,5541,No,2677455.0,2019-05-27
49.48,Swipe Transaction,Monterey Park,CA,5411,No,816420.0,2019-05-27
151.95,Swipe Transaction,La Verne,CA,5300,No,2507175.0,2019-05-28
150.42,Swipe Transaction,La Verne,CA,5912,No,2481930.0,2019-05-28
110.22,Swipe Transaction,La Verne,CA,5311,No,1818630.0,2019-05-30
121.75,Swipe Transaction,La Verne,CA,5912,No,2008875.0,2019-05-31
85.38,Swipe Transaction,La Verne,CA,5912,No,1408770.0,2019-05-31
121.19,Swipe Transaction,La Verne,CA,5912,No,1999635.0,2019-06-01
42.48,Swipe Transaction,La Verne,CA,5912,No,700920.0,2019-06-01
163.69,Swipe Transaction,La Verne,CA,5311,No,2700885.0,2019-06-01
147.09,Swipe Transaction,La Verne,CA,5411,No,2426985.0,2019-06-02
106.5,Swipe Transaction,La Verne,CA,5300,No,1757250.0,2019-06-02
35.29,Swipe Transaction,Monterey Park,CA,5942,No,582285.0,2019-06-04
41.13,Swipe Transaction,La Verne,CA,5912,No,678645.0,2019-06-05
139.51,Swipe Transaction,La Verne,CA,5912,No,2301915.0,2019-06-05
31.28,Swipe Transaction,Monterey Park,CA,5411,No,516120.0,2019-06-05
62.01,Swipe Transaction,La Verne,CA,7538,No,1023165.0,2019-06-05
117.87,Swipe Transaction,La Verne,CA,5411,No,1944855.0,2019-06-06
121.81,Swipe Transaction,La Verne,CA,5311,No,2009865.0,2019-06-07
131.52,Swipe Transaction,La Verne,CA,5311,No,2170080.0,2019-06-08
53.75,Swipe Transaction,La Verne,CA,7538,No,886875.0,2019-06-08
82.41,Swipe Transaction,La Verne,CA,5912,No,1359765.0,2019-06-09
213.27,Online Transaction,ONLINE,Unknown,4814,No,3518955.0,2019-06-09
183.56,Swipe Transaction,La Verne,CA,5300,No,3028740.0,2019-06-10
43.9,Swipe Transaction,La Verne,CA,5912,No,724350.0,2019-06-10
113.58,Swipe Transaction,La Verne,CA,5300,No,1874070.0,2019-06-11
130.25,Swipe Transaction,La Verne,CA,5300,No,2149125.0,2019-06-12
202.17,Online Transaction,ONLINE,Unknown,4900,No,3335805.0,2019-06-13
42.29,Swipe Transaction,Monterey Park,CA,5411,No,697785.0,2019-06-14
119.48,Swipe Transaction,La Verne,CA,5300,No,1971420.0,2019-06-17
129.85,Online Transaction,ONLINE,Unknown,4900,No,2142525.0,2019-06-19
58.26,Swipe Transaction,La Verne,CA,5912,No,961290.0,2019-06-20
54.58,Swipe Transaction,Monterey Park,CA,5411,No,900570.0,2019-06-20
18.44,Swipe Transaction,La Verne,CA,5912,No,304260.0,2019-06-20
132.19,Swipe Transaction,La Verne,CA,5912,No,2181135.0,2019-06-21
34.05,Swipe Transaction,Mira Loma,CA,5812,No,561825.0,2019-06-21
120.44,Swipe Transaction,La Verne,CA,5912,No,1987260.0,2019-06-23
41.62,Swipe Transaction,Monterey Park,CA,5411,No,686730.0,2019-06-23
108.49,Online Transaction,ONLINE,Unknown,5311,No,1790085.0,2019-06-24
135.15,Swipe Transaction,Monterey Park,CA,5411,No,2229975.0,2019-06-24
132.25,Swipe Transaction,La Verne,CA,5300,No,2182125.0,2019-06-27
111.0,Swipe Transaction,Mira Loma,CA,5541,No,1831500.0,2019-06-28
122.85,Swipe Transaction,La Verne,CA,5300,No,2027025.0,2019-07-01
43.58,Swipe Transaction,La Verne,CA,5912,No,719070.0,2019-07-01
153.83,Swipe Transaction,Mira Loma,CA,4814,No,2538195.0,2019-07-01
171.51,Online Transaction,ONLINE,Unknown,4900,No,2829915.0,2019-07-02
140.0,Swipe Transaction,Mira Loma,CA,4829,No,2310000.0,2019-07-04
124.96,Swipe Transaction,La Verne,CA,5912,No,2061840.0,2019-07-05
494.95,Swipe Transaction,La Verne,CA,6300,No,8166675.0,2019-07-05
114.93,Swipe Transaction,La Verne,CA,5411,No,1896345.0,2019-07-06
135.06,Swipe Transaction,La Verne,CA,5300,No,2228490.0,2019-07-07
31.16,Swipe Transaction,La Verne,CA,5912,No,514140.0,2019-07-07
123.06,Swipe Transaction,La Verne,CA,5311,No,2030490.0,2019-07-07
56.84,Swipe Transaction,La Verne,CA,7538,No,937860.0,2019-07-07
166.33,Swipe Transaction,La Verne,CA,5411,No,2744445.0,2019-07-10
7.35,Swipe Transaction,La Verne,CA,5814,No,121275.0,2019-07-10
154.56,Swipe Transaction,La Verne,CA,5311,No,2550240.0,2019-07-12
11.37,Swipe Transaction,Monterey Park,CA,5411,No,187605.0,2019-07-12
40.04,Swipe Transaction,La Verne,CA,5411,No,660660.0,2019-07-13
44.61,Swipe Transaction,La Verne,CA,5912,No,736065.0,2019-07-13
129.15,Swipe Transaction,La Verne,CA,5300,No,2130975.0,2019-07-14
42.36,Swipe Transaction,Monterey Park,CA,5411,No,698940.0,2019-07-15
136.21,Swipe Transaction,La Verne,CA,5300,No,2247465.0,2019-07-16
42.29,Swipe Transaction,La Verne,CA,5411,No,697785.0,2019-07-16
130.0,Swipe Transaction,La Verne,CA,5912,No,2145000.0,2019-07-17
125.56,Swipe Transaction,Monterey Park,CA,5411,No,2071740.0,2019-07-17
97.57,Swipe Transaction,Mira Loma,CA,5812,No,1609905.0,2019-07-17
170.52,Swipe Transaction,La Verne,CA,5411,No,2813580.0,2019-07-18
136.65,Swipe Transaction,La Verne,CA,5912,No,2254725.0,2019-07-19
36.72,Swipe Transaction,La Verne,CA,5912,No,605880.0,2019-07-19
33.07,Online Transaction,ONLINE,Unknown,4814,No,545655.0,2019-07-19
133.07,Swipe Transaction,La Verne,CA,5311,No,2195655.0,2019-07-21
128.24,Swipe Transaction,La Verne,CA,5311,No,2115960.0,2019-07-21
33.63,Swipe Transaction,Monterey Park,CA,5970,No,554895.0,2019-07-21
135.78,Swipe Transaction,Monterey Park,CA,5411,No,2240370.0,2019-07-22
39.75,Swipe Transaction,Monterey Park,CA,5942,No,655875.0,2019-07-22
173.22,Swipe Transaction,Monterey Park,CA,5411,No,2858130.0,2019-07-23
135.79,Swipe Transaction,La Verne,CA,5300,No,2240535.0,2019-07-23
126.97,Swipe Transaction,La Verne,CA,5300,No,2095005.0,2019-07-25
57.09,Swipe Transaction,La Verne,CA,5311,No,941985.0,2019-07-25
115.67,Swipe Transaction,La Verne,CA,5912,No,1908555.0,2019-07-26
145.0,Swipe Transaction,La Verne,CA,5912,No,2392500.0,2019-07-26
95.85,Swipe Transaction,La Verne,CA,5411,No,1581525.0,2019-07-27
36.23,Swipe Transaction,La Verne,CA,5912,No,597795.0,2019-07-27
68.98,Swipe Transaction,La Verne,CA,5310,No,1138170.0,2019-07-27
140.0,Swipe Transaction,Mira Loma,CA,4829,No,2310000.0,2019-07-28
114.75,Swipe Transaction,Mira Loma,CA,5541,No,1893375.0,2019-07-28
42.07,Swipe Transaction,Monterey Park,CA,5942,No,694155.0,2019-07-28
36.8,Swipe Transaction,Monterey Park,CA,5411,No,607200.0,2019-07-29
133.04,Swipe Transaction,Monterey Park,CA,5411,No,2195160.0,2019-07-30
103.19,Swipe Transaction,La Verne,CA,5814,No,1702635.0,2019-07-30
103.32,Swipe Transaction,La Verne,CA,5411,No,1704780.0,2019-07-31
162.83,Swipe Transaction,La Verne,CA,5912,No,2686695.0,2019-07-31
140.25,Swipe Transaction,La Verne,CA,5912,No,2314125.0,2019-08-01
